,product,review_rating,review_text,word_count,Text,neg,neu,pos,compound,Sentiment
88,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,its perfect mid ranger its snappy smooth 90 hz display good albiet tad low brightness will test 60z update later the best thing nord oxygenos got update version 1055 immediately starting phone the phone bit tall i would liked bit width like samsung m30s previous phone the warp charge works promised got 0100 107 mins phone installed almost 100 apps i thing i consuming battery background havent tasted camera much except couple selfies turned perfectly okay night light daylight photography returned decent pictures about sound quality music volume pretty loud mono speaker get distorted full volume call volume good load phone speaker volume bit low side i disliked marble blue colour shines day light night looks awesome the phone case provided box good one start guide joke much given except placement various buttons will update since day usage,224,it perfect mid ranger it snappy smooth 90 hz display albiet tad low brightness will test 60z update later the thing nord oxygenos got update version 1055 immediately starting the bit tall would liked bit width like samsung m30s previous the warp charge work promised got 0100 107 min installed almost 100 apps thing consuming background havent tasted much except couple selfies turned perfectly okay night light daylight photography returned decent picture about sound music volume pretty loud mono speaker get distorted full volume call volume load speaker volume bit low side disliked marble blue colour shine day light night look awesome the case provided box start guide joke much given except placement various button will update since day usage,0.066,0.73,0.204,0.9643,Positive
89,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,this phone is just amazing,7,this is just amazing,0.0,0.441,0.559,0.5859,Positive
90,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,display nice 90 hz refresh rate feels nice smooth,16,display nice 90 hz refresh rate feel nice smooth,0.0,0.556,0.444,0.6808,Positive
91,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,i writing review week use the phone almost equal number goods bads so goes,30,writing review week use the almost equal number good bad so go,0.217,0.557,0.226,-0.2125,Negative
92,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,phone is great deal premium feel touchi bought original one plus cover glass protectionback cover gives premium feel amoled screen enhances overall experiencesfriends dont listen youtubers no tint issues lags those expect high end features 30 k grab deal,50,is great deal premium feel touchi bought original plus cover glass protectionback cover give premium feel amoled screen enhances overall experiencesfriends dont listen youtubers no tint issue lag those expect high end feature 30 k grab deal,0.055,0.755,0.19,0.7085,Positive
93,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,perfect phone ar price range,8,perfect ar price range,0.0,0.448,0.552,0.5719,Positive
94,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,phone good looking handy feels like premium phone camera awesome must buy phone 30000 more fully doesnt feel weight feels really weightless one warp charge also job quickly phone 80 charge shows 8 9 minutes get fully charged phone doesnt get heat chargingincluding charge holder,70,looking handy feel like premium awesome must buy 30000 more fully doesnt feel weight feel really weightless warp charge also job quickly 80 charge show 8 9 minute get fully charged doesnt get heat chargingincluding charge holder,0.049,0.796,0.155,0.6712,Positive
95,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,after using 5 year zenfone max 2gb16gb this phone like ferrari 12gb 256gb excellent only it must have sd card slot display tint issue is there hope this can resolve after update voice call quality grate and pairing bluetooth device problem solved after 1056 update purchase extra c type to 35 mm jack cable odd look after connecting oneplus should give 35 mm audio jack some software problem is there and may tune after software updates flip cover is must 2 days battery moderate using pattern,104,after using 5 year zenfone max 2gb16gb this like ferrari 12gb 256gb excellent only it must have sd card slot display tint issue is there hope this can resolve after update voice call grate and pairing bluetooth device problem solved after 1056 update purchase extra c type to 35 mm jack cable odd look after connecting should give 35 mm audio jack some software problem is there and may tune after software update flip cover is must 2 day moderate using pattern,0.08,0.772,0.148,0.7561,Positive
96,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,a well made product comes build quality the processor fairly capable slouch,21,a well made come build the processor fairly capable slouch,0.0,0.63,0.37,0.5719,Positive
97,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,batteryunexpectedly good15 day normal use gamer never gave heavy load phone,20,batteryunexpectedly good15 day normal use gamer never gave heavy load,0.0,1.0,0.0,0.0,Positive
98,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,looking premium phone mention quality,13,looking premium mention,0.0,1.0,0.0,0.0,Positive
99,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,awesome phonegreat performance lag gamingi tried pubg cod asphalt 9 running super smoth high settingscharging also super fast no screen issue totaly satisfied phone dont listen youtubers sold brands trust get better phone 30k price,63,awesome phonegreat performance lag gamingi tried pubg cod asphalt 9 running super smoth high settingscharging also super fast no screen issue totaly satisfied dont listen youtubers sold brand trust get better 30k price,0.091,0.495,0.414,0.9538,Positive
100,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,very nice product promt delivary delivary person polite nice name sandeep pagare happy amazon delivered parcel special day ganesh chaturthi thank alot keep good work,42,very nice promt delivary delivary person polite nice name sandeep pagare happy amazon delivered parcel special day ganesh chaturthi thank alot keep work,0.0,0.508,0.492,0.9381,Positive
101,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,ordered 26th sep afternoon amazon delivered 8 pm kudos amazon ws deliberating samsung a71 oneplus nord finally went nord i say i made right decision the phone blazing fast feels premium wonderful screen though i would liked metal body instead plastic phone live case anyway optics problem long term durability something watch camera great everyone rightly noted macro camera useless but deal breaker reception great sound quality mono speaker awesome battery backup good overall phone cannot go wrong great stuff oneplus highly recommended,133,ordered 26th sep afternoon amazon delivered 8 pm kudos amazon w deliberating samsung a71 nord finally went nord say made right decision the blazing fast feel premium wonderful screen though would liked metal body instead plastic live case anyway optic problem long term durability something watch great everyone rightly noted macro useless but deal breaker reception great sound mono speaker awesome backup overall cannot go wrong great stuff highly recommended,0.087,0.606,0.307,0.9624,Positive
102,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,fingerprint reader fast comparing brands,12,fingerprint reader fast comparing brand,0.0,1.0,0.0,0.0,Positive
103,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,best first 5g phone under 30000 rs made by the great brand oneplus can be treated as a great competetor with apple in my view oneplus is more than apple brand,34,first 5g under 30000 r made by the great brand can be treated a a great competetor with apple in my view is more than apple brand,0.0,0.753,0.247,0.8481,Positive
104,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,overall perfomance phone amazingbest class perfomance price range it feels really nice handsbest diplay price id say camera definitely similar oneplus 8but althoughnord lacking features oneplus 8 cameracharging pretty fast 0 100 less hr eventhough battery morethan 4000 mah display hardware comsumes lot power battery backup great average,88,overall perfomance amazingbest class perfomance price range it feel really nice handsbest diplay price id say definitely similar 8but althoughnord lacking feature 8 cameracharging pretty fast 0 100 le hr eventhough morethan 4000 mah display hardware comsumes lot power backup great average,0.0,0.744,0.256,0.92,Positive
105,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,one plus nord decent highmid range smartphone gives promising performance overall great value money,21,plus nord decent highmid range smartphone give promising performance overall great value money,0.0,0.521,0.479,0.8481,Positive
106,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,ignore reviews youtube channel best phone hand oneplus nord i gone reviews still i took chance i totally satisfied decision buying nord everything best class built quality cameras performance super smooth performance without lag also ads big relief for headphone jack go bluetooth headphones buy usb c type 35 mm jack converter local marketi got 120rs believe awesome sound powerful basemy headphones iphone phone speaker loud us use headphones issue macro camera good bt thats big issue bcz rear camera click stunning pictures also nightscape mode gives superb results front camera awesome battery backup big thumbs bcz i normal user charges time promised company finally never settle phone go nord,187,ignore review youtube channel hand nord gone review still took chance totally satisfied decision buying nord everything class built camera performance super smooth performance without lag also ad big relief for headphone jack go bluetooth headphone buy usb c type 35 mm jack converter local marketi got 120rs believe awesome sound powerful basemy headphone iphone speaker loud u use headphone issue macro bt thats big issue bcz rear click stunning picture also nightscape mode give superb result front awesome backup big thumb bcz normal user charge time promised company finally never settle go nord,0.021,0.669,0.31,0.9873,Positive
107,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,honest review,4,honest review,0.0,0.233,0.767,0.5106,Positive
108,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,been using phone 15 days i think one best phones price range everything good i mean good flagship price range everything amazing the screen amazing and buy phone oxygen cameras good primary camera great wide angle good but two quad camera perform nothing much dont manu use i mean depth camera good cover click portrait pic also get pic but overall budget 30k go phone love experience,137,been using 15 day think phone price range everything mean flagship price range everything amazing the screen amazing and buy oxygen camera primary great wide angle but two quad perform nothing much dont manu use mean depth cover click portrait pic also get pic but overall budget 30k go love experience,0.0,0.762,0.238,0.9239,Positive
109,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,worst displayit green tint issue dark mode dark environment you see tinting also google chrome opening page shades green different patches whites sha des clearly noticeable display really issue do think buying,52,worst displayit green tint issue dark mode dark environment you see tinting also google chrome opening page shade green different patch white sha de clearly noticeable display really issue do think buying,0.111,0.815,0.073,-0.34,Negative
110,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,first things first handy right size right weight the phone look premium plastic frame make look anything lesserthe width lesser one plus models let easily handle phone one hand,48,first thing first handy right size right weight the look premium plastic frame make look anything lesserthe width lesser plus model let easily handle hand,0.0,0.804,0.196,0.6808,Positive
